,Comment,feeling,TimeStamp,UID,Url
2999,然而李云迪凉了,0.2752905492313437,302.99,314ebb12,https://comment.bilibili.com/373390209.xml
3000,2021年末竟然看到了李云迪,0.1160300578446053,268.881,f0c79806,https://comment.bilibili.com/373390209.xml
3001,我现在就是大三,0.4447163846102749,552.011,c1a8d820,https://comment.bilibili.com/373390209.xml
3002,一刷,0.5,532.63,b69a49d1,https://comment.bilibili.com/373390209.xml
3003,致敬！,0.875,1359.195,625c2a04,https://comment.bilibili.com/373390209.xml
3004,致敬！,0.875,1359.482,48101c3e,https://comment.bilibili.com/373390209.xml
3005,一直在,0.5262327818078083,1018.391,72154b96,https://comment.bilibili.com/373390209.xml
3006,西电！,0.4864490659347901,1693.692,be7548ac,https://comment.bilibili.com/373390209.xml
3007,2021年末，半年后，该怎样，迷茫的我重温经典要找到自己的路,0.9944240070357032,326.011,5c7843f,https://comment.bilibili.com/373390209.xml
3008,2333李云迪,0.3705894726089544,310.991,daa0ca87,https://comment.bilibili.com/373390209.xml
3009,李云迪？？？？？还有他啊，牛,0.1501623029593947,307.701,dfc6fc51,https://comment.bilibili.com/373390209.xml
3010,北京五道口，直接说北大吧,0.7680389814152413,127.839,dfc6fc51,https://comment.bilibili.com/373390209.xml
3011,琵琶行绝了,0.5891216912809755,341.837,6c370c21,https://comment.bilibili.com/373390209.xml
3012,莫名其妙的,0.34090909090909083,1598.824,d7b5487,https://comment.bilibili.com/373390209.xml
3013,甜蜜蜜、小城故事、冬天里的一把火,0.7220382864552023,155.151,6c41e580,https://comment.bilibili.com/373390209.xml
3014,好声音来了,0.4825922312488266,331.577,a5559f11,https://comment.bilibili.com/373390209.xml
3015,2021年11月20日遇见董卿，遇见朗读者，感谢,0.8974215016163254,610.172,399191f2,https://comment.bilibili.com/373390209.xml
3016,老柳家三代满门忠烈,0.6109539471066169,1609.433,449159b6,https://comment.bilibili.com/373390209.xml
3017,2,0.3305578684429642,947.754,b21c999b,https://comment.bilibili.com/373390209.xml
3018,2021年11月15日遇见董卿，遇见朗读者，感谢,0.8984501537136705,602.471,5b6685a3,https://comment.bilibili.com/373390209.xml
3019,致敬！！！,0.6210461041698312,1356.061,344d6a5b,https://comment.bilibili.com/373390209.xml
3020,小破站我爱了,0.5297494504680115,21.1,ec2b476b,https://comment.bilibili.com/373390209.xml
3021,为啥不是郎朗勒,0.5116249930287247,317.474,70907977,https://comment.bilibili.com/373390209.xml
3022,李云迪已经。。。。,0.26540905419494043,286.401,aa6be487,https://comment.bilibili.com/373390209.xml
3023,卿姐卿姐卿姐卿姐卿姐,0.9991771730423598,9.852,b7e231b0,https://comment.bilibili.com/373390209.xml
3024,李云迪你被抓了知道吗,0.34503985856754904,324.898,fd5fa90d,https://comment.bilibili.com/373390209.xml
3025,我也用的联想,0.5375,1790.814,62f77d46,https://comment.bilibili.com/373390209.xml
3026,还能看到,0.5746682977321914,310.374,5a54462,https://comment.bilibili.com/373390209.xml
3027,我也联想电脑,0.5199360804369049,1754.48,952b27d9,https://comment.bilibili.com/373390209.xml
3028,好家伙。。。,0.5920007520998298,317.185,c70e4018,https://comment.bilibili.com/373390209.xml
3029,哈哈哈哈哈,0.8684210526315791,308.513,1d18a1d1,https://comment.bilibili.com/373390209.xml
3030,后期会不会有马赛克,0.45875490725914897,279.931,8c8f3b7b,https://comment.bilibili.com/373390209.xml
3031,致敬老先生,0.8834103251196473,696.951,e8540289,https://comment.bilibili.com/373390209.xml
3032,哈哈哈，可惜,0.8913151201248983,320.203,9ff87a9a,https://comment.bilibili.com/373390209.xml
3033,现在刚好是李云迪的p'c时代,0.8438381885919171,271.418,31eae55d,https://comment.bilibili.com/373390209.xml
3034,紧跟时事,0.6694951640820719,311.4,3e0dd8c9,https://comment.bilibili.com/373390209.xml
3035,紧跟时事,0.6694951640820719,305.252,9f7bea28,https://comment.bilibili.com/373390209.xml
3036,李云迪被抓了,0.34503985856754904,318.519,4a59354e,https://comment.bilibili.com/373390209.xml
3037,读的太棒了,0.9664234965686509,886.515,6e72a089,https://comment.bilibili.com/373390209.xml
3038,向你们致敬！辛苦了,0.9663407976318886,1344.103,fc2f724a,https://comment.bilibili.com/373390209.xml
3039,太赞,0.8406014754444285,959.839,b6a1ee7,https://comment.bilibili.com/373390209.xml
3040,啊这，阿富汗明明还在啊，难道我们不是同一个世界？,0.7792289520536154,1028.227,140016b3,https://comment.bilibili.com/373390209.xml
3041,我也 联想小新,0.6586670911748663,1770.155,259ebba9,https://comment.bilibili.com/373390209.xml
3042,有一刷的嘛？,0.5,516.668,2792f704,https://comment.bilibili.com/373390209.xml
3043,爱了爱了,0.8883660397489329,703.696,c06cad08,https://comment.bilibili.com/373390209.xml
3044,惟妙惟肖,0.7499999999999999,896.26,f37eca90,https://comment.bilibili.com/373390209.xml
3045,秀儿！,0.9669527898643312,36.499,e4ef22a0,https://comment.bilibili.com/373390209.xml
3046,老舍的文字,0.8820113535455534,962.761,4ecfcca6,https://comment.bilibili.com/373390209.xml
3047,好有意义的节目啊,0.5863636183063055,117.679,4ecfcca6,https://comment.bilibili.com/373390209.xml
3048,写的太好了,0.4705418963889624,871.271,e4710118,https://comment.bilibili.com/373390209.xml
3049,重温,0.9285714285714286,331.389,21ee75f9,https://comment.bilibili.com/373390209.xml
3050,第一次接触朗读者是高三 老师放给我们看的 现在我马上就要准备明年的考研了 我时常能想起那个夏天,0.9999983937216496,207.724,c3bb80fe,https://comment.bilibili.com/373390209.xml
3051,属于我们每一个人·,0.6867588283698968,53.337,1a419f78,https://comment.bilibili.com/373390209.xml
3052,这位是恒洁卫浴的代言人？,0.2307237161285939,622.951,119bd272,https://comment.bilibili.com/373390209.xml
3053,啊，蓝天野老师,0.990161435165546,580.559,7cd5f859,https://comment.bilibili.com/373390209.xml
3054,泪目了,0.7500624229391235,1410.89,236cf940,https://comment.bilibili.com/373390209.xml
3055,在呢,0.5262327818078083,1003.946,b38f372f,https://comment.bilibili.com/373390209.xml
3056,在的在的,0.5262327818078083,1008.986,978c56ec,https://comment.bilibili.com/373390209.xml
3057,安静看,0.7622383976594747,1038.72,19708f6e,https://comment.bilibili.com/373390209.xml
3058,还有我,0.5262327818078083,1009.683,bf6bdb46,https://comment.bilibili.com/373390209.xml
3059,这让我赶上了？,0.6699029126213593,424.256,6f69821d,https://comment.bilibili.com/373390209.xml
3060,哈哈哈哈哈,0.8684210526315791,1778.991,deed51eb,https://comment.bilibili.com/373390209.xml
3061,总结得好好啊,0.7658088675002498,646.457,9ec27a48,https://comment.bilibili.com/373390209.xml
3062,第三季官宣啦！！！！,0.5538667794859464,33.696,91c3098d,https://comment.bilibili.com/373390209.xml
3063,朗儿来了！！！！,0.2114649092296489,3.901,be896da9,https://comment.bilibili.com/373390209.xml
3064,还有我,0.5262327818078083,999.319,6fe6e317,https://comment.bilibili.com/373390209.xml
3065,宝贝我来啦,0.804123711340206,73.48,91e55b4c,https://comment.bilibili.com/373390209.xml
3066,好美，这个开头好美,0.996318513658034,293.119,febe8861,https://comment.bilibili.com/373390209.xml
3067,太代入了，我都想哭了,0.6445343180977205,500.944,b4a5d5ff,https://comment.bilibili.com/373390209.xml
3068,这是即兴评述吗！！,0.4736955191828634,282.62,b056bb2d,https://comment.bilibili.com/373390209.xml
3069,啊啊啊啊啊朗读者来b站了！！！,0.975371424998941,26.996,8897f1c0,https://comment.bilibili.com/373390209.xml
3070,啊啊啊啊啊啊呱唧宝贝,0.9899335927130756,30.805,6dcbf146,https://comment.bilibili.com/373390209.xml
3071,重温，期待朗三,0.9913886483626037,64.798,5d51037f,https://comment.bilibili.com/373390209.xml
3072,国图！,0.7530436822235878,108.799,3ba6f1ee,https://comment.bilibili.com/373390209.xml
3073,感谢遇见,0.8580527279522847,254.081,3ba6f1ee,https://comment.bilibili.com/373390209.xml
3074,爷青回！表白胖朗,0.15536436577482515,11.158,3ba6f1ee,https://comment.bilibili.com/373390209.xml
3075,行有道达天下,0.4995202194244535,220.44,958b6a77,https://comment.bilibili.com/373390209.xml
3076,舍不得快进,0.8519270153482078,60.905,958b6a77,https://comment.bilibili.com/373390209.xml
3077,董卿董卿好美啊,0.8935814593834871,17.279,8b904ddd,https://comment.bilibili.com/373390209.xml
3078,小破站牛！,0.3870738592270684,7.859,8b904ddd,https://comment.bilibili.com/373390209.xml
3079,第二季朗读者有请到宗月大师做点评诶,0.4861109736775406,695.637,9cc6e53d,https://comment.bilibili.com/373390209.xml
3080,愿世界和平,0.9723788230521836,1428.604,5d80c76,https://comment.bilibili.com/373390209.xml
3081,孙策濮存昕,0.4476784585098668,478.38,372af6c9,https://comment.bilibili.com/373390209.xml
3082,谁能想到现在阿富汗没了,0.8495124931650871,1003.145,fcf46bb5,https://comment.bilibili.com/373390209.xml
3083,愿世界和平,0.9723788230521836,1421.826,77894b4b,https://comment.bilibili.com/373390209.xml
3084,致敬！,0.875,1379.451,f04d613,https://comment.bilibili.com/373390209.xml
3085,致敬！,0.875,1372.214,f81ba353,https://comment.bilibili.com/373390209.xml
3086,2022了 还有朗读者了吗啊啊啊,0.9674924329618432,693.501,ecb07aa3,https://comment.bilibili.com/373390209.xml
3087,2022年来报道 董卿老师 我要学播音啦,0.9747649062291311,24.954,ecb07aa3,https://comment.bilibili.com/373390209.xml
3088,愿世界和平,0.9723788230521836,1467.448,ae2e3ad1,https://comment.bilibili.com/373390209.xml
3089,想念董卿的第n天,0.831798611550287,23.017,3439a5f6,https://comment.bilibili.com/373390209.xml
3090,一刷,0.5,541.635,fda56831,https://comment.bilibili.com/373390209.xml
3091,愿世界和平,0.9723788230521836,1479.505,92fb1385,https://comment.bilibili.com/373390209.xml
3092,致敬！,0.875,1360.601,58fcd0b0,https://comment.bilibili.com/373390209.xml
3093,尽可能地去帮助别人,0.4882585647726271,633.241,310573a7,https://comment.bilibili.com/373390209.xml
3094,愿世界和平,0.9723788230521836,1471.151,aacb5ca8,https://comment.bilibili.com/373390209.xml
3095,愿世界和平,0.9723788230521836,1486.464,f55f8fb5,https://comment.bilibili.com/373390209.xml
3096,这个学过！！,0.5223289226366344,135.414,925aaa32,https://comment.bilibili.com/373390209.xml
3097,致敬！,0.875,1365.866,a81f7a2e,https://comment.bilibili.com/373390209.xml
3098,群星闪,0.7059514727817189,979.299,33569676,https://comment.bilibili.com/373390209.xml
3099,致敬！,0.875,1377.361,45ff767f,https://comment.bilibili.com/373390209.xml
3100,一刷,0.5,536.084,e2c18591,https://comment.bilibili.com/373390209.xml
3101,泪目啊，2022才遇见这个宝藏节目,0.9709604708097688,6.079,f899dd85,https://comment.bilibili.com/373390209.xml
3102,智慧且美丽,0.972254926472748,1044.43,2197beb,https://comment.bilibili.com/373390209.xml
3103,高二一刷,0.6342546484425678,542.612,c30ee7b7,https://comment.bilibili.com/373390209.xml
3104,突然想哭,0.7197009693110847,1031.023,2a3e09f3,https://comment.bilibili.com/373390209.xml
3105,都没有见过郎读亭,0.3599439125681857,182.548,9f3f2a7e,https://comment.bilibili.com/373390209.xml
3106,一刷,0.5,707.411,b43a45f0,https://comment.bilibili.com/373390209.xml
3107,大一二刷,0.5057462169356429,567.862,c8b26a16,https://comment.bilibili.com/373390209.xml
3108,愿世界和平,0.9723788230521836,1493.316,7df700aa,https://comment.bilibili.com/373390209.xml
3109,爱之悲,0.9907463909865974,98.415,86e1319e,https://comment.bilibili.com/373390209.xml
3110,愿世界和平,0.9723788230521836,1472.753,d7c6d5c3,https://comment.bilibili.com/373390209.xml
3111,dy加油,0.8953191672196191,655.81,a0f71ac5,https://comment.bilibili.com/373390209.xml
3112,辛苦。,0.8200000000000001,1338.805,bffd658e,https://comment.bilibili.com/373390209.xml
3113,致敬！,0.875,1360.267,1ef27f95,https://comment.bilibili.com/373390209.xml
3114,救命,0.8,311.117,574c3e94,https://comment.bilibili.com/373390209.xml
3115,啊，好激动，原来几年前家里有放这个节目，只是当初不知好而已,0.8279645844887195,992.551,9e24645,https://comment.bilibili.com/373390209.xml
3116,怎么了怎么了怎么了怎么了？？？,0.09195402298850586,1718.436,87a9aa0d,https://comment.bilibili.com/373390209.xml
3117,听的让人觉得好舒服啊,0.8580965629229045,914.971,b42154e7,https://comment.bilibili.com/373390209.xml
3118,钱钟书先生！！！！！,0.5688553549090052,269.628,45f58518,https://comment.bilibili.com/373390209.xml
3119,打卡,0.5,303.849,fd8ce1ac,https://comment.bilibili.com/373390209.xml
3120,梦开始的地方,0.6326901619953943,196.299,47192e5,https://comment.bilibili.com/373390209.xml
3121,致敬！,0.875,1360.419,b1c3c314,https://comment.bilibili.com/373390209.xml
3122,超喜欢,0.7268949730766395,280.332,eab13423,https://comment.bilibili.com/373390209.xml
3123,不是第三声老舍吗?,0.2457705525551885,356.629,2e258ef2,https://comment.bilibili.com/373390209.xml
3124,我们也教的第三声,0.17078797040014682,342.413,d381a971,https://comment.bilibili.com/373390209.xml
3125,五年了 我大二了,0.8981170935943246,219.724,cb58eca1,https://comment.bilibili.com/373390209.xml
3126,老舍写得真好,0.8380620968931417,962.3,2d9e57a7,https://comment.bilibili.com/373390209.xml
3127,致敬！,0.875,1319.229,fd6c4d6a,https://comment.bilibili.com/373390209.xml
3128,真的很爱,0.8864043613592114,189.455,b0fa8cda,https://comment.bilibili.com/373390209.xml
3129,邂逅一些些美好,0.9912381335362532,611.072,1f28496e,https://comment.bilibili.com/373390209.xml
3130,好真挚啊,0.9496827014803813,503.998,24295f72,https://comment.bilibili.com/373390209.xml
3131,愿世界和平,0.9723788230521836,1478.914,f928643b,https://comment.bilibili.com/373390209.xml
3132,大学了，还是熟悉的感觉,0.9419587023025812,213.726,b9693c18,https://comment.bilibili.com/373390209.xml
3133,cch,0.5,306.221,f35a50be,https://comment.bilibili.com/373390209.xml
3134,愿世界和平,0.9723788230521836,1470.725,d38f9fd2,https://comment.bilibili.com/373390209.xml
3135,愿世界和平,0.9723788230521836,1477.468,4f223f01,https://comment.bilibili.com/373390209.xml
3136,啊啊啊小破站牛逼！,0.6972830785333018,1.919,1bb8df75,https://comment.bilibili.com/373390209.xml
3137,愿世界和平无战乱,0.9834101302378564,1478.06,a2d72d1,https://comment.bilibili.com/373390209.xml
3138,愿世界和平,0.9723788230521836,1477.611,554f9164,https://comment.bilibili.com/373390209.xml
3139,小我爱小破站,0.5322767793695127,74.484,cf2c8f95,https://comment.bilibili.com/373390209.xml
3140,2022 5 2,0.25362950785853433,935.097,2da6b5b7,https://comment.bilibili.com/373390209.xml
3141,愿世界和平,0.9723788230521836,1473.241,962b288e,https://comment.bilibili.com/373390209.xml
3142,在用联想电脑看！！,0.3570728567376057,1746.809,98c91335,https://comment.bilibili.com/373390209.xml
3143,一刷,0.5,539.335,3e55eaa4,https://comment.bilibili.com/373390209.xml
3144,李云迪？,0.3954018966344859,308.052,c1c0d6bc,https://comment.bilibili.com/373390209.xml
3145,2022 俄乌战争,0.8678569536144253,1467.388,7dd30ed3,https://comment.bilibili.com/373390209.xml
3146,哈哈哈哈,0.8684210526315791,317.93,c9d56725,https://comment.bilibili.com/373390209.xml
3147,愿世界和平,0.9723788230521836,1478.83,bd8b7c05,https://comment.bilibili.com/373390209.xml
3148,2022年 看见云迪兄不容易,0.10493460198471738,328.236,a5d5da0f,https://comment.bilibili.com/373390209.xml
3149,2022一刷 编导课作业,0.9228538427037486,589.937,82efc432,https://comment.bilibili.com/373390209.xml
3150,念的真的很好,0.9835171778388968,861.094,c5a89582,https://comment.bilibili.com/373390209.xml
3151,我也一刷,0.5,526.511,ba18dcf8,https://comment.bilibili.com/373390209.xml
3152,愿世界和平,0.9723788230521836,1467.962,acb60af3,https://comment.bilibili.com/373390209.xml
3153,啊哦了,0.5262327818078083,305.172,e4e30cc4,https://comment.bilibili.com/373390209.xml
3154,刚看完第三季,0.9029409106027624,43.237,4222f03b,https://comment.bilibili.com/373390209.xml
3155,没有教父我不是很满意,0.930011528544312,27.327,d752bd43,https://comment.bilibili.com/373390209.xml
3156,一刷,0.5,529.554,1d64c075,https://comment.bilibili.com/373390209.xml
3157,好棒啊！,0.875,903.901,8f1dda39,https://comment.bilibili.com/373390209.xml
3158,愿世界和平,0.9723788230521836,1479.583,efd64314,https://comment.bilibili.com/373390209.xml
3159,一刷,0.5,555.406,d93b290a,https://comment.bilibili.com/373390209.xml
3160,2022年2月打卡,0.20308740467808686,316.258,4f61384f,https://comment.bilibili.com/373390209.xml
3161,2022才来打卡是不是有点晚了,0.09465764555169986,290.0,291cb142,https://comment.bilibili.com/373390209.xml
3162,hhhhhh,0.5,306.531,ec5aadfe,https://comment.bilibili.com/373390209.xml
3163,真不错-,0.8632519542194063,584.816,aa73fe81,https://comment.bilibili.com/373390209.xml
3164,优雅，,0.9583333333333334,67.621,c7e53f6a,https://comment.bilibili.com/373390209.xml
3165,一刷,0.5,529.374,561a4a13,https://comment.bilibili.com/373390209.xml
3166,我爱小破站,0.5297494504680106,12.56,54272b4,https://comment.bilibili.com/373390209.xml
3167,3,0.3901209677419354,954.967,6889d413,https://comment.bilibili.com/373390209.xml
3168,蓝天野啊！,0.9390434513735959,581.43,1ef9d268,https://comment.bilibili.com/373390209.xml
3169,愿世界和平,0.9723788230521836,1503.013,b1df23e1,https://comment.bilibili.com/373390209.xml
3170,就挺绝,0.8013821203913515,311.664,94c10a08,https://comment.bilibili.com/373390209.xml
3171,欢迎欢迎,0.5262327818078083,1013.114,65d480e0,https://comment.bilibili.com/373390209.xml
3172,好温柔，好绝,0.9568238572581182,253.761,25286e3f,https://comment.bilibili.com/373390209.xml
3173,2022看得很感慨啊,0.940143372921035,320.346,fd3dfff9,https://comment.bilibili.com/373390209.xml
3174,致敬！,0.875,1359.647,8c5e5d76,https://comment.bilibili.com/373390209.xml
3175,三刷,0.5,450.163,a292a628,https://comment.bilibili.com/373390209.xml
3176,属于我们每一个人,0.5490641404446199,81.956,85c5f6cf,https://comment.bilibili.com/373390209.xml
3177,紧跟时事,0.6694951640820719,330.529,c84c3654,https://comment.bilibili.com/373390209.xml
3178,致敬！,0.875,1365.683,4a32a1af,https://comment.bilibili.com/373390209.xml
3179,哎，联想,0.5375,1765.956,17e880a4,https://comment.bilibili.com/373390209.xml
3180,高一来看看！,0.6582579723940979,550.317,951b8ead,https://comment.bilibili.com/373390209.xml
3181,一直在,0.5262327818078083,1020.567,c625c8d8,https://comment.bilibili.com/373390209.xml
3182,一个人，一段文,0.8017871728810746,204.637,518ce4ad,https://comment.bilibili.com/373390209.xml
3183,2021最后一天,0.35676982934468593,620.894,f4c09f90,https://comment.bilibili.com/373390209.xml
3184,2021，最后一天，遇见朗读者,0.9428820584263928,642.691,5d00b7c6,https://comment.bilibili.com/373390209.xml
3185,愿世界和平,0.9723788230521836,1486.253,d43cd5f4,https://comment.bilibili.com/373390209.xml
3186,2021年12月23日，重温朗读者第一季，才发现李云迪坐在这里弹琴。是真正体会到了什么是物是人非,0.9987677034535852,265.43,cba60a96,https://comment.bilibili.com/373390209.xml
3187,感谢！,0.6911764705882352,1357.264,48101c3e,https://comment.bilibili.com/373390209.xml
3188,爱了爱了,0.8883660397489329,29.988,9e52fe0,https://comment.bilibili.com/373390209.xml
3189,大一才看,0.8365219394882515,538.964,aaae2987,https://comment.bilibili.com/373390209.xml
3190,何其有幸生在中国,0.9633418575710004,1480.146,b145b15d,https://comment.bilibili.com/373390209.xml
3191,强子，相信自己，未来可期,0.8794433566334731,648.063,37732dbd,https://comment.bilibili.com/373390209.xml
3192,啊啊啊啊好清晰啊啊啊我爱了,0.9973040816323347,5.272,a6dd6547,https://comment.bilibili.com/373390209.xml
3193,这个时候李允,0.3954018966344859,304.128,dd5519b,https://comment.bilibili.com/373390209.xml
3194,那时候还不用戴口罩,0.7427763312179507,283.499,519aaacb,https://comment.bilibili.com/373390209.xml
3195,打卡李云迪,0.3705894726089544,313.98,4c69991e,https://comment.bilibili.com/373390209.xml
3196,愿世界和平,0.9723788230521836,1477.602,ac6bf422,https://comment.bilibili.com/373390209.xml
3197,居然没打吗,0.12259189055024655,331.351,8d136fea,https://comment.bilibili.com/373390209.xml
3198,好喜欢董卿,0.7823782081218146,59.133,221eac1e,https://comment.bilibili.com/373390209.xml
3199,李云迪？？？,0.0562691217029353,301.481,b9ef6a16,https://comment.bilibili.com/373390209.xml
3200,李云迪PC时代前来考古,0.8760509847118947,267.943,18827fd3,https://comment.bilibili.com/373390209.xml
3201,好喜欢董卿姐姐啊,0.9089236810429292,475.351,36ab59ce,https://comment.bilibili.com/373390209.xml
3202,致敬！,0.875,1354.737,994709dd,https://comment.bilibili.com/373390209.xml
3203,一刷！,0.5,524.157,48b1b7aa,https://comment.bilibili.com/373390209.xml
3204,应该是三声,0.241002239587752,499.845,870abb8c,https://comment.bilibili.com/373390209.xml
3205,无敌啊,0.911764705882353,329.083,89466106,https://comment.bilibili.com/373390209.xml
3206,同,0.5262327818078083,1757.196,be9f3fd9,https://comment.bilibili.com/373390209.xml
3207,pianno,0.5,317.445,8363b029,https://comment.bilibili.com/373390209.xml
3208,愿世界和平,0.9723788230521836,1467.211,562c9ff4,https://comment.bilibili.com/373390209.xml
3209,打卡被捉,0.4737672181921908,322.912,5536f55d,https://comment.bilibili.com/373390209.xml
3210,2021/10/23有人吗,0.5282352329672174,1021.368,929554b5,https://comment.bilibili.com/373390209.xml
3211,我在,0.5262327818078083,1009.548,929554b5,https://comment.bilibili.com/373390209.xml
3212,李云迪…,0.3400166105820711,321.934,165f20ee,https://comment.bilibili.com/373390209.xml
3213,有哇,0.5262327818078083,523.773,af1dc4be,https://comment.bilibili.com/373390209.xml
3214,教主来了,0.4737672181921917,199.319,c593a683,https://comment.bilibili.com/373390209.xml
3215,1,0.32689832689832665,942.557,a1aaba13,https://comment.bilibili.com/373390209.xml
3216,朗读者开播的时候我在初中如今我都大学了,0.9944190813902616,191.952,76688cc5,https://comment.bilibili.com/373390209.xml
3217,看得刚来劲。。。突然就没了。。强迫症难受啊！！,0.34012412890144617,982.998,28b1fb5c,https://comment.bilibili.com/373390209.xml
3218,李云迪！,0.3954018966344859,304.379,4ecfcca6,https://comment.bilibili.com/373390209.xml
3219,李云迪好帅,0.3705894726089544,309.33,b3755c2a,https://comment.bilibili.com/373390209.xml
3220,阿富汗啊,0.8999999999999999,998.889,bbe42127,https://comment.bilibili.com/373390209.xml
3221,2021年阿富汗没了,0.8142375548405715,1029.799,7a312c82,https://comment.bilibili.com/373390209.xml
3222,还是喜欢用电视看这个不知道为啥,0.051465897056786725,57.06,9c6189ce,https://comment.bilibili.com/373390209.xml
3223,眼睛好漂亮,0.94699462180036,519.636,7f6865d3,https://comment.bilibili.com/373390209.xml
3224,答了60道题,0.06705185880517807,286.874,d56093da,https://comment.bilibili.com/373390209.xml
3225,还有我,0.5262327818078083,1013.858,38281a79,https://comment.bilibili.com/373390209.xml
3226,啥时候有第三季啊,0.8204406819717472,168.188,be4b4f61,https://comment.bilibili.com/373390209.xml
3227,1,0.32689832689832665,1004.141,8b91913e,https://comment.bilibili.com/373390209.xml
3228,杨绛先生,0.9493830908626576,275.194,c21dde57,https://comment.bilibili.com/373390209.xml
3229, 就是第三声,0.18617996807076387,347.065,51d56b5e,https://comment.bilibili.com/373390209.xml
3230,李云迪好帅,0.3705894726089544,312.06,8d59ff59,https://comment.bilibili.com/373390209.xml
3231,太美了！爱你呀呱唧,0.9026396169096578,34.386,759d700f,https://comment.bilibili.com/373390209.xml
3232,喜欢制作人,0.8627484942261763,44.299,5d51037f,https://comment.bilibili.com/373390209.xml
3233,喜欢制作人,0.8627484942261763,31.804,5d51037f,https://comment.bilibili.com/373390209.xml
3234,表白小朗,0.26690094383344753,19.301,5d51037f,https://comment.bilibili.com/373390209.xml
3235,第三季不远了,0.6802906820191764,37.85,6a559a0a,https://comment.bilibili.com/373390209.xml
3236,泪目泪目泪目！！！,0.362846834924436,3.159,52806b66,https://comment.bilibili.com/373390209.xml
3237,前面的加一，朗读者开播我还在读高中，现在都大三了,0.980730485827843,197.819,3ba6f1ee,https://comment.bilibili.com/373390209.xml
3238,三四声都可以啦，只是惯用读法是第三声,0.012708166538797916,487.389,9631fbbe,https://comment.bilibili.com/373390209.xml
3239,这个小姐姐好好看,0.8256434701889295,135.981,958b6a77,https://comment.bilibili.com/373390209.xml
3240,来看许渊冲先生,0.5618565332226944,20.206,3ba6f1ee,https://comment.bilibili.com/373390209.xml
3241,好久不见 宝贝！,0.5666307579553403,11.005,23088f47,https://comment.bilibili.com/373390209.xml
3242,2029,0.5,1340.519,f5ff867d,https://comment.bilibili.com/373390209.xml
3243,卿卿！！！,0.771295674005609,8.119,f935e959,https://comment.bilibili.com/373390209.xml
3244,长沙有吗啊啊啊,0.5365066358453591,174.571,9a870084,https://comment.bilibili.com/373390209.xml
3245,说的好好，,0.4315894102042448,640.443,985a2af8,https://comment.bilibili.com/373390209.xml
3246,2022,0.5,305.398,6f84738a,https://comment.bilibili.com/373390209.xml
3247,居然没被剪掉哈哈哈哈哈,0.2926255913335527,318.89,e4a28ab4,https://comment.bilibili.com/373390209.xml
3248,愿世界和平,0.9723788230521836,1480.268,734bc841,https://comment.bilibili.com/373390209.xml
3249,致敬无国界医生,0.9428801039497808,1364.592,72098061,https://comment.bilibili.com/373390209.xml
3250,愿世界和平,0.9723788230521836,1483.97,8fcd9d9e,https://comment.bilibili.com/373390209.xml
3251,好好看！,0.6280659780296179,1036.571,5a6ba69d,https://comment.bilibili.com/373390209.xml
3252,前进丝毫,0.6774193548387097,982.926,ec28a62e,https://comment.bilibili.com/373390209.xml
3253,一刷,0.5,609.52,e94f0afd,https://comment.bilibili.com/373390209.xml
3254,爱,0.7483050847457626,578.361,19cac6b1,https://comment.bilibili.com/373390209.xml
3255,不要觉得理所应当,0.6666666666666666,636.239,310573a7,https://comment.bilibili.com/373390209.xml
3256,2022年来回看,0.44118509964522296,1603.684,5e72725,https://comment.bilibili.com/373390209.xml
3257,改变命运,0.9916307414522344,499.546,9f709453,https://comment.bilibili.com/373390209.xml
3258,咬文嚼字2017年对电视节目错误读音纠正过董卿，舍是第三声，老舍自己也读第三声，老舍字舍予。,0.11796796102649397,339.078,90a886d0,https://comment.bilibili.com/373390209.xml
3259,愿世界和平,0.9723788230521836,1476.237,73b3f76,https://comment.bilibili.com/373390209.xml
3260,听得太舒服了,0.5819383717412314,1014.139,668ce365,https://comment.bilibili.com/373390209.xml
3261,一个人，一段文,0.8017871728810746,196.499,50486e13,https://comment.bilibili.com/373390209.xml
3262,致敬！！,0.7367863361233574,1359.743,96aaaef6,https://comment.bilibili.com/373390209.xml
3263,愿世界和平,0.9723788230521836,1483.646,9af45922,https://comment.bilibili.com/373390209.xml
3264,致敬无国界医生,0.9428801039497808,1364.659,91dca8f4,https://comment.bilibili.com/373390209.xml
3265,天呐 太伟大了,0.31412668941650657,1054.482,27398b5a,https://comment.bilibili.com/373390209.xml
3266,一刷,0.5,596.873,c39df633,https://comment.bilibili.com/373390209.xml
3267,愿世界和平,0.9723788230521836,1471.844,f4be394a,https://comment.bilibili.com/373390209.xml
3268,愿世界和平,0.9723788230521836,1471.762,551f2167,https://comment.bilibili.com/373390209.xml
3269,一刷,0.5,536.902,5b4a79a4,https://comment.bilibili.com/373390209.xml
3270,一刷,0.5,545.256,803690df,https://comment.bilibili.com/373390209.xml
3271,愿世界和平,0.9723788230521836,1493.934,ee73d2a8,https://comment.bilibili.com/373390209.xml
3272,致敬。,0.875,1364.485,bffd658e,https://comment.bilibili.com/373390209.xml
3273,2022年才一刷,0.3602183941022896,548.214,541cc63f,https://comment.bilibili.com/373390209.xml
3274,愿世界和平,0.9723788230521836,1500.529,2daf6662,https://comment.bilibili.com/373390209.xml
3275,致敬！！,0.7367863361233574,1358.369,f94b6df0,https://comment.bilibili.com/373390209.xml
