TimeStamp,Frequency,feeling_positive,feeling_negative,Class
1873,13,9,4,1a.csv
1873,1,1,0,1b.csv
1873,5,3,2,1c.csv
1873,0,0,0,1e.csv
1873,1,1,0,1f.csv
1873,1,0,1,1g.csv
1873,2,2,0,1h.csv
1873,1,1,0,1i.csv
1873,0,0,0,1j.csv
1873,0,0,0,1k.csv
1873,1,1,0,1l.csv
1873,0,0,0,1m.csv
1873,3,3,0,2a.csv
1873,2,2,0,2b.csv
1873,1,1,0,2c.csv
1873,0,0,0,2d.csv
1873,0,0,0,2e.csv
1873,0,0,0,2f.csv
1873,2,2,0,2g.csv
1873,0,0,0,2h.csv
1873,1,1,0,2i.csv
1873,0,0,0,2j.csv
1873,0,0,0,2k.csv
1873,1,1,0,2l.csv
1873,13,10,3,3a.csv
1873,3,3,0,3b.csv
1873,2,1,1,3c.csv
1873,2,1,1,3d.csv
1873,7,3,4,3e.csv
1873,2,1,1,3f.csv
1873,0,0,0,3g.csv
1874,12,9,3,1a.csv
1874,1,1,0,1b.csv
1874,3,2,1,1c.csv
1874,0,0,0,1e.csv
1874,1,1,0,1f.csv
1874,1,0,1,1g.csv
1874,3,3,0,1h.csv
1874,1,1,0,1i.csv
1874,0,0,0,1j.csv
1874,0,0,0,1k.csv
1874,1,1,0,1l.csv
1874,0,0,0,1m.csv
1874,4,4,0,2a.csv
1874,2,2,0,2b.csv
1874,1,1,0,2c.csv
1874,0,0,0,2d.csv
1874,0,0,0,2e.csv
1874,0,0,0,2f.csv
1874,1,1,0,2g.csv
1874,0,0,0,2h.csv
1874,1,1,0,2i.csv
1874,0,0,0,2j.csv
1874,1,0,1,2k.csv
1874,1,1,0,2l.csv
1874,12,9,3,3a.csv
1874,3,3,0,3b.csv
1874,1,0,1,3c.csv
1874,1,0,1,3d.csv
1874,7,3,4,3e.csv
1874,2,1,1,3f.csv
1874,0,0,0,3g.csv
1875,10,7,3,1a.csv
1875,1,1,0,1b.csv
1875,4,2,2,1c.csv
1875,0,0,0,1e.csv
1875,1,1,0,1f.csv
1875,1,0,1,1g.csv
1875,3,3,0,1h.csv
1875,1,1,0,1i.csv
1875,0,0,0,1j.csv
1875,0,0,0,1k.csv
1875,2,2,0,1l.csv
1875,0,0,0,1m.csv
1875,3,3,0,2a.csv
1875,2,1,1,2b.csv
1875,1,1,0,2c.csv
1875,0,0,0,2d.csv
1875,0,0,0,2e.csv
1875,0,0,0,2f.csv
1875,2,2,0,2g.csv
1875,0,0,0,2h.csv
1875,1,1,0,2i.csv
1875,0,0,0,2j.csv
1875,1,0,1,2k.csv
1875,1,1,0,2l.csv
1875,12,9,3,3a.csv
1875,3,3,0,3b.csv
1875,1,0,1,3c.csv
1875,1,0,1,3d.csv
1875,7,3,4,3e.csv
1875,2,1,1,3f.csv
1875,0,0,0,3g.csv
1876,9,6,3,1a.csv
1876,1,1,0,1b.csv
1876,3,1,2,1c.csv
1876,0,0,0,1e.csv
1876,1,1,0,1f.csv
1876,2,1,1,1g.csv
1876,2,2,0,1h.csv
1876,1,1,0,1i.csv
1876,0,0,0,1j.csv
1876,1,1,0,1k.csv
1876,2,2,0,1l.csv
1876,0,0,0,1m.csv
1876,2,2,0,2a.csv
1876,3,1,2,2b.csv
1876,1,1,0,2c.csv
1876,0,0,0,2d.csv
1876,0,0,0,2e.csv
1876,0,0,0,2f.csv
1876,2,2,0,2g.csv
1876,0,0,0,2h.csv
1876,1,1,0,2i.csv
1876,0,0,0,2j.csv
1876,1,0,1,2k.csv
1876,0,0,0,2l.csv
1876,10,6,4,3a.csv
1876,4,4,0,3b.csv
1876,1,0,1,3c.csv
1876,1,0,1,3d.csv
1876,7,3,4,3e.csv
1876,2,1,1,3f.csv
1876,0,0,0,3g.csv
1877,8,6,2,1a.csv
1877,1,1,0,1b.csv
1877,2,0,2,1c.csv
1877,0,0,0,1e.csv
1877,0,0,0,1f.csv
1877,1,1,0,1g.csv
1877,2,2,0,1h.csv
1877,0,0,0,1i.csv
1877,0,0,0,1j.csv
1877,1,1,0,1k.csv
1877,2,2,0,1l.csv
1877,0,0,0,1m.csv
1877,2,2,0,2a.csv
1877,4,2,2,2b.csv
1877,1,1,0,2c.csv
1877,0,0,0,2d.csv
1877,0,0,0,2e.csv
1877,0,0,0,2f.csv
1877,3,3,0,2g.csv
1877,1,1,0,2h.csv
1877,1,1,0,2i.csv
1877,0,0,0,2j.csv
1877,1,0,1,2k.csv
1877,0,0,0,2l.csv
1877,9,5,4,3a.csv
1877,3,3,0,3b.csv
1877,1,0,1,3c.csv
1877,1,0,1,3d.csv
1877,7,3,4,3e.csv
1877,2,1,1,3f.csv
1877,0,0,0,3g.csv
1878,9,7,2,1a.csv
1878,1,1,0,1b.csv
1878,2,0,2,1c.csv
1878,0,0,0,1e.csv
1878,0,0,0,1f.csv
1878,1,1,0,1g.csv
1878,3,3,0,1h.csv
1878,0,0,0,1i.csv
1878,0,0,0,1j.csv
1878,1,1,0,1k.csv
1878,1,1,0,1l.csv
1878,0,0,0,1m.csv
1878,2,2,0,2a.csv
1878,3,1,2,2b.csv
1878,1,1,0,2c.csv
1878,0,0,0,2d.csv
1878,0,0,0,2e.csv
1878,0,0,0,2f.csv
1878,5,3,2,2g.csv
1878,1,1,0,2h.csv
1878,1,1,0,2i.csv
1878,0,0,0,2j.csv
1878,1,0,1,2k.csv
1878,0,0,0,2l.csv
1878,8,5,3,3a.csv
1878,4,4,0,3b.csv
1878,0,0,0,3c.csv
1878,0,0,0,3d.csv
1878,9,5,4,3e.csv
1878,2,1,1,3f.csv
1878,0,0,0,3g.csv
1879,5,4,1,1a.csv
1879,1,1,0,1b.csv
1879,2,0,2,1c.csv
1879,0,0,0,1e.csv
1879,1,1,0,1f.csv
1879,1,1,0,1g.csv
1879,3,3,0,1h.csv
1879,0,0,0,1i.csv
1879,0,0,0,1j.csv
1879,1,1,0,1k.csv
1879,1,1,0,1l.csv
1879,0,0,0,1m.csv
1879,2,2,0,2a.csv
1879,3,1,2,2b.csv
1879,0,0,0,2c.csv
1879,0,0,0,2d.csv
1879,0,0,0,2e.csv
1879,0,0,0,2f.csv
1879,5,3,2,2g.csv
1879,1,1,0,2h.csv
1879,1,1,0,2i.csv
1879,0,0,0,2j.csv
1879,1,0,1,2k.csv
1879,0,0,0,2l.csv
1879,9,6,3,3a.csv
1879,4,4,0,3b.csv
1879,0,0,0,3c.csv
1879,0,0,0,3d.csv
1879,8,6,2,3e.csv
1879,1,0,1,3f.csv
1879,0,0,0,3g.csv
1880,5,4,1,1a.csv
1880,1,1,0,1b.csv
1880,2,0,2,1c.csv
1880,0,0,0,1e.csv
1880,1,1,0,1f.csv
1880,1,1,0,1g.csv
1880,3,3,0,1h.csv
1880,0,0,0,1i.csv
1880,0,0,0,1j.csv
1880,1,1,0,1k.csv
1880,1,1,0,1l.csv
1880,0,0,0,1m.csv
1880,3,3,0,2a.csv
1880,3,1,2,2b.csv
1880,0,0,0,2c.csv
1880,0,0,0,2d.csv
1880,0,0,0,2e.csv
1880,0,0,0,2f.csv
1880,4,2,2,2g.csv
1880,1,1,0,2h.csv
1880,0,0,0,2i.csv
1880,0,0,0,2j.csv
1880,1,0,1,2k.csv
1880,0,0,0,2l.csv
1880,10,8,2,3a.csv
1880,3,3,0,3b.csv
1880,0,0,0,3c.csv
1880,0,0,0,3d.csv
1880,9,7,2,3e.csv
1880,1,1,0,3f.csv
1880,1,1,0,3g.csv
1881,5,5,0,1a.csv
1881,1,1,0,1b.csv
1881,1,0,1,1c.csv
1881,0,0,0,1e.csv
1881,1,1,0,1f.csv
1881,1,1,0,1g.csv
1881,4,4,0,1h.csv
1881,0,0,0,1i.csv
1881,0,0,0,1j.csv
1881,1,1,0,1k.csv
1881,1,1,0,1l.csv
1881,0,0,0,1m.csv
1881,2,2,0,2a.csv
1881,3,1,2,2b.csv
1881,0,0,0,2c.csv
1881,0,0,0,2d.csv
1881,1,1,0,2e.csv
1881,0,0,0,2f.csv
1881,5,3,2,2g.csv
1881,1,1,0,2h.csv
1881,0,0,0,2i.csv
1881,0,0,0,2j.csv
1881,1,0,1,2k.csv
1881,0,0,0,2l.csv
1881,8,7,1,3a.csv
1881,2,2,0,3b.csv
1881,0,0,0,3c.csv
1881,0,0,0,3d.csv
1881,9,7,2,3e.csv
1881,1,1,0,3f.csv
1881,1,1,0,3g.csv
1882,4,4,0,1a.csv
1882,2,2,0,1b.csv
1882,2,1,1,1c.csv
1882,0,0,0,1e.csv
1882,1,1,0,1f.csv
1882,1,1,0,1g.csv
1882,4,4,0,1h.csv
1882,1,1,0,1i.csv
1882,0,0,0,1j.csv
1882,1,1,0,1k.csv
1882,1,1,0,1l.csv
1882,0,0,0,1m.csv
1882,1,1,0,2a.csv
1882,3,1,2,2b.csv
1882,0,0,0,2c.csv
1882,0,0,0,2d.csv
1882,1,1,0,2e.csv
1882,0,0,0,2f.csv
1882,6,4,2,2g.csv
1882,1,1,0,2h.csv
1882,0,0,0,2i.csv
1882,0,0,0,2j.csv
1882,0,0,0,2k.csv
1882,0,0,0,2l.csv
1882,11,10,1,3a.csv
1882,3,3,0,3b.csv
1882,0,0,0,3c.csv
1882,0,0,0,3d.csv
1882,9,7,2,3e.csv
1882,1,1,0,3f.csv
1882,1,1,0,3g.csv
1883,5,5,0,1a.csv
1883,1,1,0,1b.csv
1883,1,1,0,1c.csv
1883,0,0,0,1e.csv
1883,2,2,0,1f.csv
1883,2,2,0,1g.csv
1883,4,4,0,1h.csv
1883,1,1,0,1i.csv
1883,0,0,0,1j.csv
1883,1,1,0,1k.csv
1883,0,0,0,1l.csv
1883,0,0,0,1m.csv
1883,1,1,0,2a.csv
1883,2,1,1,2b.csv
1883,0,0,0,2c.csv
1883,0,0,0,2d.csv
1883,1,1,0,2e.csv
1883,0,0,0,2f.csv
1883,5,3,2,2g.csv
1883,1,1,0,2h.csv
1883,0,0,0,2i.csv
1883,0,0,0,2j.csv
1883,0,0,0,2k.csv
1883,0,0,0,2l.csv
1883,17,16,1,3a.csv
1883,3,3,0,3b.csv
1883,0,0,0,3c.csv
1883,0,0,0,3d.csv
1883,10,8,2,3e.csv
1883,2,1,1,3f.csv
1883,3,3,0,3g.csv
1884,5,5,0,1a.csv
1884,1,1,0,1b.csv
1884,1,1,0,1c.csv
1884,0,0,0,1e.csv
1884,2,2,0,1f.csv
1884,2,2,0,1g.csv
1884,4,4,0,1h.csv
1884,1,1,0,1i.csv
1884,0,0,0,1j.csv
1884,0,0,0,1k.csv
1884,0,0,0,1l.csv
1884,0,0,0,1m.csv
1884,2,2,0,2a.csv
1884,1,1,0,2b.csv
1884,0,0,0,2c.csv
1884,0,0,0,2d.csv
1884,1,1,0,2e.csv
1884,0,0,0,2f.csv
1884,5,3,2,2g.csv
1884,1,1,0,2h.csv
1884,0,0,0,2i.csv
1884,0,0,0,2j.csv
1884,0,0,0,2k.csv
1884,0,0,0,2l.csv
1884,20,19,1,3a.csv
1884,2,2,0,3b.csv
1884,0,0,0,3c.csv
1884,0,0,0,3d.csv
1884,10,9,1,3e.csv
1884,2,1,1,3f.csv
1884,3,3,0,3g.csv
1885,7,7,0,1a.csv
1885,1,1,0,1b.csv
1885,1,1,0,1c.csv
1885,0,0,0,1e.csv
1885,2,2,0,1f.csv
1885,2,2,0,1g.csv
1885,4,4,0,1h.csv
1885,1,1,0,1i.csv
1885,0,0,0,1j.csv
1885,0,0,0,1k.csv
1885,0,0,0,1l.csv
1885,1,0,1,1m.csv
1885,2,2,0,2a.csv
1885,0,0,0,2b.csv
1885,0,0,0,2c.csv
1885,0,0,0,2d.csv
1885,1,1,0,2e.csv
1885,0,0,0,2f.csv
1885,4,2,2,2g.csv
1885,0,0,0,2h.csv
1885,0,0,0,2i.csv
1885,0,0,0,2j.csv
1885,0,0,0,2k.csv
1885,0,0,0,2l.csv
1885,25,23,2,3a.csv
1885,2,2,0,3b.csv
1885,0,0,0,3c.csv
1885,0,0,0,3d.csv
1885,9,9,0,3e.csv
1885,2,1,1,3f.csv
1885,4,3,1,3g.csv
1886,10,10,0,1a.csv
1886,1,1,0,1b.csv
1886,1,1,0,1c.csv
1886,0,0,0,1e.csv
1886,2,2,0,1f.csv
1886,2,2,0,1g.csv
1886,3,3,0,1h.csv
1886,1,1,0,1i.csv
1886,0,0,0,1j.csv
1886,0,0,0,1k.csv
1886,0,0,0,1l.csv
1886,1,0,1,1m.csv
1886,4,3,1,2a.csv
1886,0,0,0,2b.csv
1886,0,0,0,2c.csv
1886,0,0,0,2d.csv
1886,1,1,0,2e.csv
1886,0,0,0,2f.csv
1886,2,2,0,2g.csv
1886,0,0,0,2h.csv
1886,0,0,0,2i.csv
1886,0,0,0,2j.csv
1886,0,0,0,2k.csv
1886,0,0,0,2l.csv
1886,35,29,6,3a.csv
1886,1,1,0,3b.csv
1886,0,0,0,3c.csv
1886,0,0,0,3d.csv
1886,8,8,0,3e.csv
1886,2,1,1,3f.csv
1886,5,4,1,3g.csv
1887,11,11,0,1a.csv
1887,1,1,0,1b.csv
1887,1,1,0,1c.csv
1887,0,0,0,1e.csv
1887,1,1,0,1f.csv
1887,2,2,0,1g.csv
1887,3,3,0,1h.csv
1887,1,1,0,1i.csv
1887,0,0,0,1j.csv
1887,0,0,0,1k.csv
1887,0,0,0,1l.csv
1887,1,0,1,1m.csv
1887,4,3,1,2a.csv
1887,1,1,0,2b.csv
1887,0,0,0,2c.csv
1887,0,0,0,2d.csv
1887,1,1,0,2e.csv
1887,0,0,0,2f.csv
1887,2,2,0,2g.csv
1887,0,0,0,2h.csv
1887,0,0,0,2i.csv
1887,0,0,0,2j.csv
1887,0,0,0,2k.csv
1887,1,1,0,2l.csv
1887,41,34,7,3a.csv
1887,1,1,0,3b.csv
1887,1,0,1,3c.csv
1887,1,0,1,3d.csv
1887,8,8,0,3e.csv
1887,4,2,2,3f.csv
1887,6,5,1,3g.csv
1888,10,10,0,1a.csv
1888,1,1,0,1b.csv
1888,1,1,0,1c.csv
1888,0,0,0,1e.csv
1888,1,1,0,1f.csv
1888,3,3,0,1g.csv
1888,2,2,0,1h.csv
1888,1,1,0,1i.csv
1888,0,0,0,1j.csv
1888,0,0,0,1k.csv
1888,0,0,0,1l.csv
1888,1,0,1,1m.csv
1888,3,2,1,2a.csv
1888,1,1,0,2b.csv
1888,0,0,0,2c.csv
1888,0,0,0,2d.csv
1888,1,1,0,2e.csv
1888,0,0,0,2f.csv
1888,2,2,0,2g.csv
1888,0,0,0,2h.csv
1888,1,1,0,2i.csv
1888,0,0,0,2j.csv
1888,0,0,0,2k.csv
1888,2,2,0,2l.csv
1888,43,36,7,3a.csv
1888,2,1,1,3b.csv
1888,1,0,1,3c.csv
1888,1,0,1,3d.csv
1888,6,6,0,3e.csv
1888,4,1,3,3f.csv
1888,6,5,1,3g.csv
1889,9,9,0,1a.csv
1889,1,1,0,1b.csv
1889,2,2,0,1c.csv
1889,0,0,0,1e.csv
1889,1,1,0,1f.csv
1889,3,3,0,1g.csv
1889,1,1,0,1h.csv
1889,1,1,0,1i.csv
1889,1,1,0,1j.csv
1889,0,0,0,1k.csv
1889,0,0,0,1l.csv
1889,1,0,1,1m.csv
1889,3,2,1,2a.csv
1889,1,1,0,2b.csv
1889,0,0,0,2c.csv
1889,0,0,0,2d.csv
1889,0,0,0,2e.csv
1889,0,0,0,2f.csv
1889,1,1,0,2g.csv
1889,0,0,0,2h.csv
1889,1,1,0,2i.csv
1889,0,0,0,2j.csv
1889,0,0,0,2k.csv
1889,2,2,0,2l.csv
1889,50,41,9,3a.csv
1889,2,1,1,3b.csv
1889,1,0,1,3c.csv
1889,1,0,1,3d.csv
1889,5,5,0,3e.csv
1889,4,1,3,3f.csv
1889,7,6,1,3g.csv
1890,10,8,2,1a.csv
1890,0,0,0,1b.csv
1890,1,1,0,1c.csv
1890,0,0,0,1e.csv
1890,1,1,0,1f.csv
1890,3,3,0,1g.csv
1890,0,0,0,1h.csv
1890,0,0,0,1i.csv
1890,1,1,0,1j.csv
1890,0,0,0,1k.csv
1890,0,0,0,1l.csv
1890,1,0,1,1m.csv
1890,3,2,1,2a.csv
1890,1,1,0,2b.csv
1890,0,0,0,2c.csv
1890,0,0,0,2d.csv
1890,0,0,0,2e.csv
1890,0,0,0,2f.csv
1890,0,0,0,2g.csv
1890,0,0,0,2h.csv
1890,1,1,0,2i.csv
1890,0,0,0,2j.csv
1890,0,0,0,2k.csv
1890,2,2,0,2l.csv
1890,48,39,9,3a.csv
1890,1,0,1,3b.csv
1890,1,0,1,3c.csv
1890,1,0,1,3d.csv
1890,5,5,0,3e.csv
1890,4,1,3,3f.csv
1890,8,6,2,3g.csv
1891,9,7,2,1a.csv
1891,0,0,0,1b.csv
1891,2,2,0,1c.csv
1891,0,0,0,1e.csv
1891,0,0,0,1f.csv
1891,2,2,0,1g.csv
1891,0,0,0,1h.csv
1891,0,0,0,1i.csv
1891,1,1,0,1j.csv
1891,0,0,0,1k.csv
1891,0,0,0,1l.csv
1891,2,0,2,1m.csv
1891,3,2,1,2a.csv
1891,1,1,0,2b.csv
1891,0,0,0,2c.csv
1891,0,0,0,2d.csv
1891,0,0,0,2e.csv
1891,0,0,0,2f.csv
1891,0,0,0,2g.csv
1891,0,0,0,2h.csv
1891,1,1,0,2i.csv
1891,0,0,0,2j.csv
1891,0,0,0,2k.csv
1891,2,2,0,2l.csv
1891,43,34,9,3a.csv
1891,2,0,2,3b.csv
1891,1,0,1,3c.csv
1891,1,0,1,3d.csv
1891,6,6,0,3e.csv
1891,4,2,2,3f.csv
1891,6,4,2,3g.csv
1892,13,9,4,1a.csv
1892,1,1,0,1b.csv
1892,2,2,0,1c.csv
1892,0,0,0,1e.csv
1892,0,0,0,1f.csv
1892,1,1,0,1g.csv
1892,0,0,0,1h.csv
1892,0,0,0,1i.csv
1892,1,1,0,1j.csv
1892,0,0,0,1k.csv
1892,0,0,0,1l.csv
1892,2,0,2,1m.csv
1892,2,1,1,2a.csv
1892,1,1,0,2b.csv
1892,0,0,0,2c.csv
1892,0,0,0,2d.csv
1892,0,0,0,2e.csv
1892,0,0,0,2f.csv
1892,0,0,0,2g.csv
1892,0,0,0,2h.csv
1892,1,1,0,2i.csv
1892,0,0,0,2j.csv
1892,0,0,0,2k.csv
1892,3,3,0,2l.csv
1892,41,33,8,3a.csv
1892,2,0,2,3b.csv
1892,1,0,1,3c.csv
1892,1,0,1,3d.csv
1892,6,5,1,3e.csv
1892,6,4,2,3f.csv
1892,6,4,2,3g.csv
1893,11,7,4,1a.csv
1893,2,2,0,1b.csv
1893,2,2,0,1c.csv
1893,0,0,0,1e.csv
1893,0,0,0,1f.csv
1893,1,1,0,1g.csv
1893,0,0,0,1h.csv
1893,0,0,0,1i.csv
1893,1,1,0,1j.csv
1893,0,0,0,1k.csv
1893,0,0,0,1l.csv
1893,1,0,1,1m.csv
1893,2,1,1,2a.csv
1893,3,3,0,2b.csv
1893,0,0,0,2c.csv
1893,1,1,0,2d.csv
1893,0,0,0,2e.csv
1893,0,0,0,2f.csv
1893,1,1,0,2g.csv
1893,0,0,0,2h.csv
1893,1,1,0,2i.csv
1893,0,0,0,2j.csv
1893,1,1,0,2k.csv
1893,4,3,1,2l.csv
1893,37,30,7,3a.csv
1893,2,0,2,3b.csv
1893,1,0,1,3c.csv
1893,1,0,1,3d.csv
1893,6,5,1,3e.csv
1893,6,4,2,3f.csv
1893,7,6,1,3g.csv
1894,8,4,4,1a.csv
1894,2,2,0,1b.csv
1894,2,2,0,1c.csv
1894,0,0,0,1e.csv
1894,1,0,1,1f.csv
1894,1,1,0,1g.csv
1894,0,0,0,1h.csv
1894,0,0,0,1i.csv
1894,1,1,0,1j.csv
1894,0,0,0,1k.csv
1894,0,0,0,1l.csv
1894,1,0,1,1m.csv
1894,1,1,0,2a.csv
1894,3,3,0,2b.csv
1894,0,0,0,2c.csv
1894,1,1,0,2d.csv
1894,0,0,0,2e.csv
1894,0,0,0,2f.csv
1894,1,1,0,2g.csv
1894,0,0,0,2h.csv
1894,1,1,0,2i.csv
1894,0,0,0,2j.csv
1894,1,1,0,2k.csv
1894,4,3,1,2l.csv
1894,28,25,3,3a.csv
1894,2,0,2,3b.csv
1894,2,1,1,3c.csv
1894,2,1,1,3d.csv
1894,6,5,1,3e.csv
1894,7,4,3,3f.csv
1894,6,5,1,3g.csv
1895,7,3,4,1a.csv
1895,2,2,0,1b.csv
1895,2,2,0,1c.csv
1895,0,0,0,1e.csv
1895,1,0,1,1f.csv
1895,1,1,0,1g.csv
1895,0,0,0,1h.csv
1895,0,0,0,1i.csv
1895,1,1,0,1j.csv
1895,1,1,0,1k.csv
1895,0,0,0,1l.csv
1895,1,0,1,1m.csv
1895,1,1,0,2a.csv
1895,2,2,0,2b.csv
1895,0,0,0,2c.csv
1895,1,1,0,2d.csv
1895,0,0,0,2e.csv
1895,0,0,0,2f.csv
1895,1,1,0,2g.csv
1895,0,0,0,2h.csv
1895,1,1,0,2i.csv
1895,0,0,0,2j.csv
1895,1,1,0,2k.csv
1895,3,2,1,2l.csv
1895,21,18,3,3a.csv
1895,2,0,2,3b.csv
1895,1,1,0,3c.csv
1895,1,1,0,3d.csv
1895,6,5,1,3e.csv
1895,6,3,3,3f.csv
1895,5,4,1,3g.csv
1896,7,3,4,1a.csv
1896,3,3,0,1b.csv
1896,3,3,0,1c.csv
1896,0,0,0,1e.csv
1896,1,0,1,1f.csv
1896,0,0,0,1g.csv
1896,0,0,0,1h.csv
1896,0,0,0,1i.csv
1896,1,1,0,1j.csv
1896,1,1,0,1k.csv
1896,0,0,0,1l.csv
1896,1,0,1,1m.csv
1896,1,1,0,2a.csv
1896,2,2,0,2b.csv
1896,0,0,0,2c.csv
1896,1,1,0,2d.csv
1896,0,0,0,2e.csv
1896,0,0,0,2f.csv
1896,1,1,0,2g.csv
1896,0,0,0,2h.csv
1896,0,0,0,2i.csv
1896,0,0,0,2j.csv
1896,1,1,0,2k.csv
1896,2,1,1,2l.csv
1896,17,14,3,3a.csv
1896,1,0,1,3b.csv
1896,1,1,0,3c.csv
1896,1,1,0,3d.csv
1896,6,5,1,3e.csv
1896,5,3,2,3f.csv
1896,5,4,1,3g.csv
1897,7,3,4,1a.csv
1897,3,3,0,1b.csv
1897,2,2,0,1c.csv
1897,0,0,0,1e.csv
1897,1,0,1,1f.csv
1897,0,0,0,1g.csv
1897,0,0,0,1h.csv
1897,0,0,0,1i.csv
1897,0,0,0,1j.csv
1897,1,1,0,1k.csv
1897,0,0,0,1l.csv
1897,1,0,1,1m.csv
1897,1,1,0,2a.csv
1897,2,2,0,2b.csv
1897,0,0,0,2c.csv
1897,1,1,0,2d.csv
1897,0,0,0,2e.csv
1897,0,0,0,2f.csv
1897,1,1,0,2g.csv
1897,0,0,0,2h.csv
1897,0,0,0,2i.csv
1897,0,0,0,2j.csv
1897,1,1,0,2k.csv
1897,2,1,1,2l.csv
1897,10,9,1,3a.csv
1897,1,0,1,3b.csv
1897,1,1,0,3c.csv
1897,1,1,0,3d.csv
1897,7,6,1,3e.csv
1897,5,3,2,3f.csv
1897,7,6,1,3g.csv
1898,6,4,2,1a.csv
1898,3,3,0,1b.csv
1898,3,3,0,1c.csv
1898,1,1,0,1e.csv
1898,1,0,1,1f.csv
1898,0,0,0,1g.csv
1898,0,0,0,1h.csv
1898,0,0,0,1i.csv
1898,0,0,0,1j.csv
1898,1,1,0,1k.csv
1898,0,0,0,1l.csv
1898,1,0,1,1m.csv
1898,2,2,0,2a.csv
1898,2,2,0,2b.csv
1898,0,0,0,2c.csv
1898,1,1,0,2d.csv
1898,0,0,0,2e.csv
1898,0,0,0,2f.csv
1898,2,2,0,2g.csv
1898,0,0,0,2h.csv
1898,0,0,0,2i.csv
1898,0,0,0,2j.csv
1898,1,1,0,2k.csv
1898,2,1,1,2l.csv
1898,8,7,1,3a.csv
1898,1,0,1,3b.csv
1898,1,1,0,3c.csv
1898,1,1,0,3d.csv
1898,8,7,1,3e.csv
1898,6,3,3,3f.csv
1898,8,8,0,3g.csv
1899,7,4,3,1a.csv
1899,3,3,0,1b.csv
1899,4,2,2,1c.csv
1899,1,1,0,1e.csv
1899,2,1,1,1f.csv
1899,1,1,0,1g.csv
1899,0,0,0,1h.csv
1899,0,0,0,1i.csv
1899,0,0,0,1j.csv
1899,1,1,0,1k.csv
1899,1,1,0,1l.csv
1899,0,0,0,1m.csv
1899,2,2,0,2a.csv
1899,2,2,0,2b.csv
1899,0,0,0,2c.csv
1899,2,2,0,2d.csv
1899,0,0,0,2e.csv
1899,0,0,0,2f.csv
1899,2,2,0,2g.csv
1899,0,0,0,2h.csv
1899,0,0,0,2i.csv
1899,0,0,0,2j.csv
1899,1,1,0,2k.csv
1899,2,1,1,2l.csv
1899,8,7,1,3a.csv
1899,0,0,0,3b.csv
1899,1,1,0,3c.csv
1899,1,1,0,3d.csv
1899,8,7,1,3e.csv
1899,6,3,3,3f.csv
1899,11,10,1,3g.csv
1900,3,2,1,1a.csv
1900,2,2,0,1b.csv
1900,4,2,2,1c.csv
1900,1,1,0,1e.csv
1900,2,1,1,1f.csv
1900,1,1,0,1g.csv
1900,0,0,0,1h.csv
1900,0,0,0,1i.csv
1900,0,0,0,1j.csv
1900,1,1,0,1k.csv
1900,1,1,0,1l.csv
1900,0,0,0,1m.csv
1900,2,2,0,2a.csv
1900,2,2,0,2b.csv
1900,0,0,0,2c.csv
1900,2,2,0,2d.csv
1900,0,0,0,2e.csv
1900,0,0,0,2f.csv
1900,2,2,0,2g.csv
1900,0,0,0,2h.csv
1900,0,0,0,2i.csv
1900,0,0,0,2j.csv
1900,2,2,0,2k.csv
1900,2,1,1,2l.csv
1900,5,4,1,3a.csv
1900,1,1,0,3b.csv
1900,1,1,0,3c.csv
1900,1,1,0,3d.csv
1900,6,6,0,3e.csv
1900,4,1,3,3f.csv
1900,11,10,1,3g.csv
1901,3,2,1,1a.csv
1901,2,1,1,1b.csv
1901,4,2,2,1c.csv
1901,2,2,0,1e.csv
1901,2,1,1,1f.csv
1901,1,1,0,1g.csv
1901,1,1,0,1h.csv
1901,0,0,0,1i.csv
1901,0,0,0,1j.csv
1901,1,1,0,1k.csv
1901,1,1,0,1l.csv
1901,0,0,0,1m.csv
1901,3,3,0,2a.csv
1901,0,0,0,2b.csv
1901,0,0,0,2c.csv
1901,1,1,0,2d.csv
1901,0,0,0,2e.csv
1901,0,0,0,2f.csv
1901,1,1,0,2g.csv
1901,0,0,0,2h.csv
1901,0,0,0,2i.csv
1901,0,0,0,2j.csv
1901,1,1,0,2k.csv
1901,2,1,1,2l.csv
1901,5,4,1,3a.csv
1901,1,1,0,3b.csv
1901,2,2,0,3c.csv
1901,2,2,0,3d.csv
1901,8,7,1,3e.csv
1901,9,6,3,3f.csv
1901,13,12,1,3g.csv
1902,3,1,2,1a.csv
1902,4,3,1,1b.csv
1902,4,2,2,1c.csv
1902,3,3,0,1e.csv
1902,1,1,0,1f.csv
1902,1,1,0,1g.csv
1902,1,1,0,1h.csv
1902,0,0,0,1i.csv
1902,0,0,0,1j.csv
1902,1,1,0,1k.csv
1902,2,2,0,1l.csv
1902,0,0,0,1m.csv
1902,2,2,0,2a.csv
1902,0,0,0,2b.csv
1902,0,0,0,2c.csv
1902,1,1,0,2d.csv
1902,0,0,0,2e.csv
1902,0,0,0,2f.csv
1902,2,2,0,2g.csv
1902,0,0,0,2h.csv
1902,0,0,0,2i.csv
1902,0,0,0,2j.csv
1902,1,1,0,2k.csv
1902,2,1,1,2l.csv
1902,5,4,1,3a.csv
1902,1,1,0,3b.csv
1902,1,1,0,3c.csv
1902,1,1,0,3d.csv
1902,7,6,1,3e.csv
1902,10,7,3,3f.csv
1902,14,12,2,3g.csv
1903,3,1,2,1a.csv
