TimeStamp,Frequency,feeling_positive,feeling_negative,Class
3920,1,1,0,Reader_1_6.csv
3920,2,2,0,Reader_1_7.csv
3920,1,1,0,Reader_1_8.csv
3920,0,0,0,Reader_1_9.csv
3920,1,1,0,Reader_2_1.csv
3920,0,0,0,Reader_2_10.csv
3920,0,0,0,Reader_2_11.csv
3920,0,0,0,Reader_2_12.csv
3920,0,0,0,Reader_2_2.csv
3920,0,0,0,Reader_2_3.csv
3920,2,2,0,Reader_2_4.csv
3920,0,0,0,Reader_2_5.csv
3920,0,0,0,Reader_2_6.csv
3920,2,1,1,Reader_2_7.csv
3920,0,0,0,Reader_2_8.csv
3920,3,3,0,Reader_2_9.csv
3920,5,2,3,reader_3_1.csv
3920,1,1,0,Reader_3_2.csv
3920,10,9,1,Reader_3_3.csv
3920,10,9,1,Reader_3_4.csv
3920,2,2,0,Reader_3_5.csv
3920,0,0,0,Reader_3_6.csv
3920,0,0,0,Reader_3_7.csv
3921,25,23,2,Reader_1_1.csv
3921,1,1,0,Reader_1_10.csv
3921,2,1,1,Reader_1_11.csv
3921,1,1,0,Reader_1_12.csv
3921,3,2,1,Reader_1_2.csv
3921,2,1,1,Reader_1_3.csv
3921,0,0,0,Reader_1_4.csv
3921,3,3,0,Reader_1_5.csv
3921,2,2,0,Reader_1_6.csv
3921,1,1,0,Reader_1_7.csv
3921,0,0,0,Reader_1_8.csv
3921,0,0,0,Reader_1_9.csv
3921,1,1,0,Reader_2_1.csv
3921,0,0,0,Reader_2_10.csv
3921,0,0,0,Reader_2_11.csv
3921,0,0,0,Reader_2_12.csv
3921,1,1,0,Reader_2_2.csv
3921,0,0,0,Reader_2_3.csv
3921,2,2,0,Reader_2_4.csv
3921,0,0,0,Reader_2_5.csv
3921,0,0,0,Reader_2_6.csv
3921,2,1,1,Reader_2_7.csv
3921,0,0,0,Reader_2_8.csv
3921,3,3,0,Reader_2_9.csv
3921,5,2,3,reader_3_1.csv
3921,1,1,0,Reader_3_2.csv
3921,15,12,3,Reader_3_3.csv
3921,15,12,3,Reader_3_4.csv
3921,1,1,0,Reader_3_5.csv
3921,0,0,0,Reader_3_6.csv
3921,0,0,0,Reader_3_7.csv
3922,22,20,2,Reader_1_1.csv
3922,1,1,0,Reader_1_10.csv
3922,2,1,1,Reader_1_11.csv
3922,1,1,0,Reader_1_12.csv
3922,3,2,1,Reader_1_2.csv
3922,3,2,1,Reader_1_3.csv
3922,0,0,0,Reader_1_4.csv
3922,3,3,0,Reader_1_5.csv
3922,4,4,0,Reader_1_6.csv
3922,1,1,0,Reader_1_7.csv
3922,0,0,0,Reader_1_8.csv
3922,0,0,0,Reader_1_9.csv
3922,1,1,0,Reader_2_1.csv
3922,0,0,0,Reader_2_10.csv
3922,0,0,0,Reader_2_11.csv
3922,0,0,0,Reader_2_12.csv
3922,1,1,0,Reader_2_2.csv
3922,0,0,0,Reader_2_3.csv
3922,2,2,0,Reader_2_4.csv
3922,0,0,0,Reader_2_5.csv
3922,0,0,0,Reader_2_6.csv
3922,2,1,1,Reader_2_7.csv
3922,0,0,0,Reader_2_8.csv
3922,3,3,0,Reader_2_9.csv
3922,6,3,3,reader_3_1.csv
3922,1,1,0,Reader_3_2.csv
3922,15,12,3,Reader_3_3.csv
3922,15,12,3,Reader_3_4.csv
3922,0,0,0,Reader_3_5.csv
3922,0,0,0,Reader_3_6.csv
3922,0,0,0,Reader_3_7.csv
3923,20,18,2,Reader_1_1.csv
3923,1,1,0,Reader_1_10.csv
3923,2,1,1,Reader_1_11.csv
3923,1,1,0,Reader_1_12.csv
3923,4,2,2,Reader_1_2.csv
3923,3,2,1,Reader_1_3.csv
3923,0,0,0,Reader_1_4.csv
3923,2,2,0,Reader_1_5.csv
3923,4,4,0,Reader_1_6.csv
3923,1,1,0,Reader_1_7.csv
3923,0,0,0,Reader_1_8.csv
3923,0,0,0,Reader_1_9.csv
3923,0,0,0,Reader_2_1.csv
3923,0,0,0,Reader_2_10.csv
3923,0,0,0,Reader_2_11.csv
3923,0,0,0,Reader_2_12.csv
3923,1,1,0,Reader_2_2.csv
3923,0,0,0,Reader_2_3.csv
3923,1,1,0,Reader_2_4.csv
3923,0,0,0,Reader_2_5.csv
3923,0,0,0,Reader_2_6.csv
3923,3,2,1,Reader_2_7.csv
3923,0,0,0,Reader_2_8.csv
3923,4,4,0,Reader_2_9.csv
3923,6,3,3,reader_3_1.csv
3923,1,1,0,Reader_3_2.csv
3923,17,13,4,Reader_3_3.csv
3923,17,13,4,Reader_3_4.csv
3923,0,0,0,Reader_3_5.csv
3923,0,0,0,Reader_3_6.csv
3923,0,0,0,Reader_3_7.csv
3924,19,17,2,Reader_1_1.csv
3924,1,1,0,Reader_1_10.csv
3924,1,0,1,Reader_1_11.csv
3924,1,1,0,Reader_1_12.csv
3924,4,2,2,Reader_1_2.csv
3924,3,2,1,Reader_1_3.csv
3924,0,0,0,Reader_1_4.csv
3924,1,1,0,Reader_1_5.csv
3924,3,3,0,Reader_1_6.csv
3924,1,1,0,Reader_1_7.csv
3924,0,0,0,Reader_1_8.csv
3924,0,0,0,Reader_1_9.csv
3924,0,0,0,Reader_2_1.csv
3924,0,0,0,Reader_2_10.csv
3924,0,0,0,Reader_2_11.csv
3924,0,0,0,Reader_2_12.csv
3924,1,1,0,Reader_2_2.csv
3924,0,0,0,Reader_2_3.csv
3924,1,1,0,Reader_2_4.csv
3924,0,0,0,Reader_2_5.csv
3924,0,0,0,Reader_2_6.csv
3924,2,1,1,Reader_2_7.csv
3924,0,0,0,Reader_2_8.csv
3924,3,3,0,Reader_2_9.csv
3924,5,3,2,reader_3_1.csv
3924,2,2,0,Reader_3_2.csv
3924,14,9,5,Reader_3_3.csv
3924,14,9,5,Reader_3_4.csv
3924,0,0,0,Reader_3_5.csv
3924,0,0,0,Reader_3_6.csv
3924,0,0,0,Reader_3_7.csv
3925,17,15,2,Reader_1_1.csv
3925,1,1,0,Reader_1_10.csv
3925,1,0,1,Reader_1_11.csv
3925,1,1,0,Reader_1_12.csv
3925,3,1,2,Reader_1_2.csv
3925,3,2,1,Reader_1_3.csv
3925,0,0,0,Reader_1_4.csv
3925,1,1,0,Reader_1_5.csv
3925,3,3,0,Reader_1_6.csv
3925,1,1,0,Reader_1_7.csv
3925,0,0,0,Reader_1_8.csv
3925,0,0,0,Reader_1_9.csv
3925,2,1,1,Reader_2_1.csv
3925,0,0,0,Reader_2_10.csv
3925,0,0,0,Reader_2_11.csv
3925,0,0,0,Reader_2_12.csv
3925,1,1,0,Reader_2_2.csv
3925,0,0,0,Reader_2_3.csv
3925,1,1,0,Reader_2_4.csv
3925,0,0,0,Reader_2_5.csv
3925,0,0,0,Reader_2_6.csv
3925,2,1,1,Reader_2_7.csv
3925,0,0,0,Reader_2_8.csv
3925,3,3,0,Reader_2_9.csv
3925,8,5,3,reader_3_1.csv
3925,2,2,0,Reader_3_2.csv
3925,11,7,4,Reader_3_3.csv
3925,11,7,4,Reader_3_4.csv
3925,0,0,0,Reader_3_5.csv
3925,0,0,0,Reader_3_6.csv
3925,0,0,0,Reader_3_7.csv
3926,17,16,1,Reader_1_1.csv
3926,3,3,0,Reader_1_10.csv
3926,1,0,1,Reader_1_11.csv
3926,2,2,0,Reader_1_12.csv
3926,2,1,1,Reader_1_2.csv
3926,2,2,0,Reader_1_3.csv
3926,0,0,0,Reader_1_4.csv
3926,2,2,0,Reader_1_5.csv
3926,3,3,0,Reader_1_6.csv
3926,1,1,0,Reader_1_7.csv
3926,0,0,0,Reader_1_8.csv
3926,0,0,0,Reader_1_9.csv
3926,3,1,2,Reader_2_1.csv
3926,0,0,0,Reader_2_10.csv
3926,0,0,0,Reader_2_11.csv
3926,0,0,0,Reader_2_12.csv
3926,2,2,0,Reader_2_2.csv
3926,0,0,0,Reader_2_3.csv
3926,0,0,0,Reader_2_4.csv
3926,0,0,0,Reader_2_5.csv
3926,0,0,0,Reader_2_6.csv
3926,1,1,0,Reader_2_7.csv
3926,0,0,0,Reader_2_8.csv
3926,3,3,0,Reader_2_9.csv
3926,9,5,4,reader_3_1.csv
3926,2,2,0,Reader_3_2.csv
3926,12,8,4,Reader_3_3.csv
3926,12,8,4,Reader_3_4.csv
3926,0,0,0,Reader_3_5.csv
3926,0,0,0,Reader_3_6.csv
3926,1,1,0,Reader_3_7.csv
3927,15,14,1,Reader_1_1.csv
3927,3,3,0,Reader_1_10.csv
3927,0,0,0,Reader_1_11.csv
3927,2,2,0,Reader_1_12.csv
3927,1,0,1,Reader_1_2.csv
3927,2,2,0,Reader_1_3.csv
3927,0,0,0,Reader_1_4.csv
3927,2,2,0,Reader_1_5.csv
3927,3,3,0,Reader_1_6.csv
3927,1,1,0,Reader_1_7.csv
3927,0,0,0,Reader_1_8.csv
3927,0,0,0,Reader_1_9.csv
3927,3,1,2,Reader_2_1.csv
3927,0,0,0,Reader_2_10.csv
3927,0,0,0,Reader_2_11.csv
3927,0,0,0,Reader_2_12.csv
3927,2,2,0,Reader_2_2.csv
3927,0,0,0,Reader_2_3.csv
3927,0,0,0,Reader_2_4.csv
3927,0,0,0,Reader_2_5.csv
3927,0,0,0,Reader_2_6.csv
3927,1,1,0,Reader_2_7.csv
3927,0,0,0,Reader_2_8.csv
3927,4,4,0,Reader_2_9.csv
3927,10,6,4,reader_3_1.csv
3927,4,4,0,Reader_3_2.csv
3927,13,9,4,Reader_3_3.csv
3927,13,9,4,Reader_3_4.csv
3927,0,0,0,Reader_3_5.csv
3927,0,0,0,Reader_3_6.csv
3927,1,1,0,Reader_3_7.csv
3928,15,14,1,Reader_1_1.csv
3928,3,3,0,Reader_1_10.csv
3928,0,0,0,Reader_1_11.csv
3928,1,1,0,Reader_1_12.csv
3928,2,1,1,Reader_1_2.csv
3928,1,1,0,Reader_1_3.csv
3928,0,0,0,Reader_1_4.csv
3928,1,1,0,Reader_1_5.csv
3928,3,3,0,Reader_1_6.csv
3928,0,0,0,Reader_1_7.csv
3928,0,0,0,Reader_1_8.csv
3928,0,0,0,Reader_1_9.csv
3928,3,1,2,Reader_2_1.csv
3928,0,0,0,Reader_2_10.csv
3928,0,0,0,Reader_2_11.csv
3928,0,0,0,Reader_2_12.csv
3928,2,2,0,Reader_2_2.csv
3928,0,0,0,Reader_2_3.csv
3928,0,0,0,Reader_2_4.csv
3928,0,0,0,Reader_2_5.csv
3928,0,0,0,Reader_2_6.csv
3928,1,1,0,Reader_2_7.csv
3928,0,0,0,Reader_2_8.csv
3928,3,3,0,Reader_2_9.csv
3928,10,7,3,reader_3_1.csv
3928,4,4,0,Reader_3_2.csv
3928,13,9,4,Reader_3_3.csv
3928,13,9,4,Reader_3_4.csv
3928,0,0,0,Reader_3_5.csv
3928,0,0,0,Reader_3_6.csv
3928,1,1,0,Reader_3_7.csv
3929,12,11,1,Reader_1_1.csv
3929,2,2,0,Reader_1_10.csv
3929,0,0,0,Reader_1_11.csv
3929,1,1,0,Reader_1_12.csv
3929,2,1,1,Reader_1_2.csv
3929,1,1,0,Reader_1_3.csv
3929,0,0,0,Reader_1_4.csv
3929,1,1,0,Reader_1_5.csv
3929,3,2,1,Reader_1_6.csv
3929,0,0,0,Reader_1_7.csv
3929,0,0,0,Reader_1_8.csv
3929,0,0,0,Reader_1_9.csv
3929,3,1,2,Reader_2_1.csv
3929,0,0,0,Reader_2_10.csv
3929,0,0,0,Reader_2_11.csv
3929,0,0,0,Reader_2_12.csv
3929,1,1,0,Reader_2_2.csv
3929,0,0,0,Reader_2_3.csv
3929,1,1,0,Reader_2_4.csv
3929,0,0,0,Reader_2_5.csv
3929,0,0,0,Reader_2_6.csv
3929,1,1,0,Reader_2_7.csv
3929,0,0,0,Reader_2_8.csv
3929,3,3,0,Reader_2_9.csv
3929,10,7,3,reader_3_1.csv
3929,5,5,0,Reader_3_2.csv
3929,8,5,3,Reader_3_3.csv
3929,8,5,3,Reader_3_4.csv
3929,0,0,0,Reader_3_5.csv
3929,0,0,0,Reader_3_6.csv
3929,1,1,0,Reader_3_7.csv
3930,11,10,1,Reader_1_1.csv
3930,2,2,0,Reader_1_10.csv
3930,0,0,0,Reader_1_11.csv
3930,1,1,0,Reader_1_12.csv
3930,5,4,1,Reader_1_2.csv
3930,0,0,0,Reader_1_3.csv
3930,0,0,0,Reader_1_4.csv
3930,1,1,0,Reader_1_5.csv
3930,1,0,1,Reader_1_6.csv
3930,0,0,0,Reader_1_7.csv
3930,0,0,0,Reader_1_8.csv
3930,0,0,0,Reader_1_9.csv
3930,3,1,2,Reader_2_1.csv
3930,0,0,0,Reader_2_10.csv
3930,0,0,0,Reader_2_11.csv
3930,0,0,0,Reader_2_12.csv
3930,1,1,0,Reader_2_2.csv
3930,0,0,0,Reader_2_3.csv
3930,1,1,0,Reader_2_4.csv
3930,0,0,0,Reader_2_5.csv
3930,0,0,0,Reader_2_6.csv
3930,1,1,0,Reader_2_7.csv
3930,0,0,0,Reader_2_8.csv
3930,3,3,0,Reader_2_9.csv
3930,10,7,3,reader_3_1.csv
3930,5,5,0,Reader_3_2.csv
3930,8,5,3,Reader_3_3.csv
3930,8,5,3,Reader_3_4.csv
3930,0,0,0,Reader_3_5.csv
3930,0,0,0,Reader_3_6.csv
3930,1,1,0,Reader_3_7.csv
3931,8,7,1,Reader_1_1.csv
3931,2,2,0,Reader_1_10.csv
3931,0,0,0,Reader_1_11.csv
3931,1,1,0,Reader_1_12.csv
3931,4,4,0,Reader_1_2.csv
3931,0,0,0,Reader_1_3.csv
3931,0,0,0,Reader_1_4.csv
3931,1,1,0,Reader_1_5.csv
3931,1,0,1,Reader_1_6.csv
3931,0,0,0,Reader_1_7.csv
3931,0,0,0,Reader_1_8.csv
3931,0,0,0,Reader_1_9.csv
3931,3,1,2,Reader_2_1.csv
3931,0,0,0,Reader_2_10.csv
3931,0,0,0,Reader_2_11.csv
3931,0,0,0,Reader_2_12.csv
3931,1,1,0,Reader_2_2.csv
3931,0,0,0,Reader_2_3.csv
3931,1,1,0,Reader_2_4.csv
3931,0,0,0,Reader_2_5.csv
3931,0,0,0,Reader_2_6.csv
3931,1,1,0,Reader_2_7.csv
3931,0,0,0,Reader_2_8.csv
3931,2,2,0,Reader_2_9.csv
3931,10,8,2,reader_3_1.csv
3931,6,6,0,Reader_3_2.csv
3931,5,3,2,Reader_3_3.csv
3931,5,3,2,Reader_3_4.csv
3931,0,0,0,Reader_3_5.csv
3931,0,0,0,Reader_3_6.csv
3931,1,1,0,Reader_3_7.csv
3932,7,7,0,Reader_1_1.csv
3932,2,2,0,Reader_1_10.csv
3932,0,0,0,Reader_1_11.csv
3932,1,1,0,Reader_1_12.csv
3932,4,4,0,Reader_1_2.csv
3932,0,0,0,Reader_1_3.csv
3932,1,1,0,Reader_1_4.csv
3932,1,1,0,Reader_1_5.csv
3932,1,0,1,Reader_1_6.csv
3932,0,0,0,Reader_1_7.csv
3932,0,0,0,Reader_1_8.csv
3932,0,0,0,Reader_1_9.csv
3932,3,1,2,Reader_2_1.csv
3932,0,0,0,Reader_2_10.csv
3932,0,0,0,Reader_2_11.csv
3932,0,0,0,Reader_2_12.csv
3932,1,1,0,Reader_2_2.csv
3932,0,0,0,Reader_2_3.csv
3932,1,1,0,Reader_2_4.csv
3932,0,0,0,Reader_2_5.csv
3932,0,0,0,Reader_2_6.csv
3932,1,1,0,Reader_2_7.csv
3932,0,0,0,Reader_2_8.csv
3932,2,2,0,Reader_2_9.csv
3932,12,9,3,reader_3_1.csv
3932,8,8,0,Reader_3_2.csv
3932,5,3,2,Reader_3_3.csv
3932,5,3,2,Reader_3_4.csv
3932,0,0,0,Reader_3_5.csv
3932,0,0,0,Reader_3_6.csv
3932,2,2,0,Reader_3_7.csv
3933,8,8,0,Reader_1_1.csv
3933,2,2,0,Reader_1_10.csv
3933,0,0,0,Reader_1_11.csv
3933,1,1,0,Reader_1_12.csv
3933,4,4,0,Reader_1_2.csv
3933,0,0,0,Reader_1_3.csv
3933,1,1,0,Reader_1_4.csv
3933,1,1,0,Reader_1_5.csv
3933,2,1,1,Reader_1_6.csv
3933,0,0,0,Reader_1_7.csv
3933,0,0,0,Reader_1_8.csv
3933,1,1,0,Reader_1_9.csv
3933,1,0,1,Reader_2_1.csv
3933,0,0,0,Reader_2_10.csv
3933,0,0,0,Reader_2_11.csv
3933,0,0,0,Reader_2_12.csv
3933,1,1,0,Reader_2_2.csv
3933,0,0,0,Reader_2_3.csv
3933,1,1,0,Reader_2_4.csv
3933,0,0,0,Reader_2_5.csv
3933,0,0,0,Reader_2_6.csv
3933,1,1,0,Reader_2_7.csv
3933,0,0,0,Reader_2_8.csv
3933,2,2,0,Reader_2_9.csv
3933,9,7,2,reader_3_1.csv
3933,8,8,0,Reader_3_2.csv
3933,5,3,2,Reader_3_3.csv
3933,5,3,2,Reader_3_4.csv
3933,0,0,0,Reader_3_5.csv
3933,0,0,0,Reader_3_6.csv
3933,2,2,0,Reader_3_7.csv
3934,6,6,0,Reader_1_1.csv
3934,0,0,0,Reader_1_10.csv
3934,0,0,0,Reader_1_11.csv
3934,0,0,0,Reader_1_12.csv
3934,4,4,0,Reader_1_2.csv
3934,0,0,0,Reader_1_3.csv
3934,1,1,0,Reader_1_4.csv
3934,0,0,0,Reader_1_5.csv
3934,2,1,1,Reader_1_6.csv
3934,0,0,0,Reader_1_7.csv
3934,0,0,0,Reader_1_8.csv
3934,1,1,0,Reader_1_9.csv
3934,0,0,0,Reader_2_1.csv
3934,0,0,0,Reader_2_10.csv
3934,0,0,0,Reader_2_11.csv
3934,0,0,0,Reader_2_12.csv
3934,2,1,1,Reader_2_2.csv
3934,1,1,0,Reader_2_3.csv
3934,1,1,0,Reader_2_4.csv
3934,0,0,0,Reader_2_5.csv
3934,0,0,0,Reader_2_6.csv
3934,1,1,0,Reader_2_7.csv
3934,0,0,0,Reader_2_8.csv
3934,3,3,0,Reader_2_9.csv
3934,8,7,1,reader_3_1.csv
3934,10,10,0,Reader_3_2.csv
3934,5,2,3,Reader_3_3.csv
3934,5,2,3,Reader_3_4.csv
3934,0,0,0,Reader_3_5.csv
3934,0,0,0,Reader_3_6.csv
3934,1,1,0,Reader_3_7.csv
3935,3,3,0,Reader_1_1.csv
3935,0,0,0,Reader_1_10.csv
3935,0,0,0,Reader_1_11.csv
3935,0,0,0,Reader_1_12.csv
3935,4,4,0,Reader_1_2.csv
3935,0,0,0,Reader_1_3.csv
3935,1,1,0,Reader_1_4.csv
3935,1,1,0,Reader_1_5.csv
3935,2,1,1,Reader_1_6.csv
3935,0,0,0,Reader_1_7.csv
3935,0,0,0,Reader_1_8.csv
3935,1,1,0,Reader_1_9.csv
3935,0,0,0,Reader_2_1.csv
3935,0,0,0,Reader_2_10.csv
3935,0,0,0,Reader_2_11.csv
3935,0,0,0,Reader_2_12.csv
3935,2,1,1,Reader_2_2.csv
3935,1,1,0,Reader_2_3.csv
3935,1,1,0,Reader_2_4.csv
3935,0,0,0,Reader_2_5.csv
3935,0,0,0,Reader_2_6.csv
3935,1,1,0,Reader_2_7.csv
3935,0,0,0,Reader_2_8.csv
3935,3,3,0,Reader_2_9.csv
3935,10,8,2,reader_3_1.csv
3935,9,9,0,Reader_3_2.csv
3935,5,2,3,Reader_3_3.csv
3935,5,2,3,Reader_3_4.csv
3935,0,0,0,Reader_3_5.csv
3935,0,0,0,Reader_3_6.csv
3935,1,1,0,Reader_3_7.csv
3936,1,1,0,Reader_1_1.csv
3936,0,0,0,Reader_1_10.csv
3936,0,0,0,Reader_1_11.csv
3936,0,0,0,Reader_1_12.csv
3936,3,3,0,Reader_1_2.csv
3936,0,0,0,Reader_1_3.csv
3936,1,1,0,Reader_1_4.csv
3936,1,1,0,Reader_1_5.csv
3936,2,1,1,Reader_1_6.csv
3936,0,0,0,Reader_1_7.csv
3936,0,0,0,Reader_1_8.csv
3936,1,1,0,Reader_1_9.csv
3936,0,0,0,Reader_2_1.csv
3936,0,0,0,Reader_2_10.csv
3936,0,0,0,Reader_2_11.csv
3936,0,0,0,Reader_2_12.csv
3936,2,1,1,Reader_2_2.csv
3936,1,1,0,Reader_2_3.csv
3936,1,1,0,Reader_2_4.csv
3936,0,0,0,Reader_2_5.csv
3936,0,0,0,Reader_2_6.csv
3936,1,1,0,Reader_2_7.csv
3936,0,0,0,Reader_2_8.csv
3936,3,3,0,Reader_2_9.csv
3936,10,8,2,reader_3_1.csv
3936,11,11,0,Reader_3_2.csv
3936,4,1,3,Reader_3_3.csv
3936,4,1,3,Reader_3_4.csv
3936,0,0,0,Reader_3_5.csv
3936,0,0,0,Reader_3_6.csv
3936,1,1,0,Reader_3_7.csv
3937,2,2,0,Reader_1_1.csv
3937,0,0,0,Reader_1_10.csv
3937,0,0,0,Reader_1_11.csv
3937,0,0,0,Reader_1_12.csv
3937,5,5,0,Reader_1_2.csv
3937,0,0,0,Reader_1_3.csv
3937,1,1,0,Reader_1_4.csv
3937,1,1,0,Reader_1_5.csv
3937,1,1,0,Reader_1_6.csv
3937,0,0,0,Reader_1_7.csv
3937,0,0,0,Reader_1_8.csv
3937,2,2,0,Reader_1_9.csv
3937,0,0,0,Reader_2_1.csv
3937,0,0,0,Reader_2_10.csv
3937,0,0,0,Reader_2_11.csv
3937,0,0,0,Reader_2_12.csv
3937,2,1,1,Reader_2_2.csv
3937,1,1,0,Reader_2_3.csv
3937,0,0,0,Reader_2_4.csv
3937,0,0,0,Reader_2_5.csv
3937,0,0,0,Reader_2_6.csv
3937,1,1,0,Reader_2_7.csv
3937,0,0,0,Reader_2_8.csv
3937,3,3,0,Reader_2_9.csv
3937,13,11,2,reader_3_1.csv
3937,10,10,0,Reader_3_2.csv
3937,4,2,2,Reader_3_3.csv
3937,4,2,2,Reader_3_4.csv
3937,0,0,0,Reader_3_5.csv
3937,0,0,0,Reader_3_6.csv
3937,1,1,0,Reader_3_7.csv
3938,3,3,0,Reader_1_1.csv
3938,0,0,0,Reader_1_10.csv
3938,1,1,0,Reader_1_11.csv
3938,0,0,0,Reader_1_12.csv
3938,3,3,0,Reader_1_2.csv
3938,0,0,0,Reader_1_3.csv
3938,1,1,0,Reader_1_4.csv
3938,1,1,0,Reader_1_5.csv
3938,1,1,0,Reader_1_6.csv
3938,0,0,0,Reader_1_7.csv
3938,0,0,0,Reader_1_8.csv
3938,2,2,0,Reader_1_9.csv
3938,0,0,0,Reader_2_1.csv
3938,0,0,0,Reader_2_10.csv
3938,0,0,0,Reader_2_11.csv
3938,0,0,0,Reader_2_12.csv
3938,2,1,1,Reader_2_2.csv
3938,1,1,0,Reader_2_3.csv
3938,0,0,0,Reader_2_4.csv
3938,0,0,0,Reader_2_5.csv
3938,0,0,0,Reader_2_6.csv
3938,1,1,0,Reader_2_7.csv
3938,0,0,0,Reader_2_8.csv
3938,2,2,0,Reader_2_9.csv
3938,13,11,2,reader_3_1.csv
3938,12,11,1,Reader_3_2.csv
3938,5,2,3,Reader_3_3.csv
3938,5,2,3,Reader_3_4.csv
3938,0,0,0,Reader_3_5.csv
3938,0,0,0,Reader_3_6.csv
3938,1,1,0,Reader_3_7.csv
3939,4,3,1,Reader_1_1.csv
3939,0,0,0,Reader_1_10.csv
3939,1,1,0,Reader_1_11.csv
3939,0,0,0,Reader_1_12.csv
3939,3,3,0,Reader_1_2.csv
3939,0,0,0,Reader_1_3.csv
3939,1,1,0,Reader_1_4.csv
3939,1,1,0,Reader_1_5.csv
3939,2,2,0,Reader_1_6.csv
3939,0,0,0,Reader_1_7.csv
3939,0,0,0,Reader_1_8.csv
3939,2,2,0,Reader_1_9.csv
3939,0,0,0,Reader_2_1.csv
3939,0,0,0,Reader_2_10.csv
3939,0,0,0,Reader_2_11.csv
3939,0,0,0,Reader_2_12.csv
3939,2,1,1,Reader_2_2.csv
3939,1,1,0,Reader_2_3.csv
3939,0,0,0,Reader_2_4.csv
3939,0,0,0,Reader_2_5.csv
3939,0,0,0,Reader_2_6.csv
3939,0,0,0,Reader_2_7.csv
3939,1,1,0,Reader_2_8.csv
3939,2,2,0,Reader_2_9.csv
3939,12,10,2,reader_3_1.csv
3939,11,10,1,Reader_3_2.csv
3939,5,2,3,Reader_3_3.csv
3939,5,2,3,Reader_3_4.csv
3939,0,0,0,Reader_3_5.csv
3939,0,0,0,Reader_3_6.csv
3939,1,1,0,Reader_3_7.csv
3940,5,4,1,Reader_1_1.csv
3940,1,1,0,Reader_1_10.csv
3940,1,1,0,Reader_1_11.csv
3940,0,0,0,Reader_1_12.csv
3940,3,3,0,Reader_1_2.csv
3940,0,0,0,Reader_1_3.csv
3940,0,0,0,Reader_1_4.csv
3940,1,1,0,Reader_1_5.csv
3940,2,2,0,Reader_1_6.csv
3940,0,0,0,Reader_1_7.csv
3940,0,0,0,Reader_1_8.csv
3940,2,2,0,Reader_1_9.csv
3940,0,0,0,Reader_2_1.csv
3940,0,0,0,Reader_2_10.csv
3940,0,0,0,Reader_2_11.csv
3940,0,0,0,Reader_2_12.csv
3940,3,1,2,Reader_2_2.csv
3940,1,1,0,Reader_2_3.csv
3940,0,0,0,Reader_2_4.csv
3940,0,0,0,Reader_2_5.csv
3940,0,0,0,Reader_2_6.csv
3940,0,0,0,Reader_2_7.csv
3940,1,1,0,Reader_2_8.csv
3940,3,3,0,Reader_2_9.csv
3940,10,9,1,reader_3_1.csv
3940,9,8,1,Reader_3_2.csv
3940,4,2,2,Reader_3_3.csv
3940,4,2,2,Reader_3_4.csv
3940,0,0,0,Reader_3_5.csv
3940,0,0,0,Reader_3_6.csv
3940,1,1,0,Reader_3_7.csv
3941,4,3,1,Reader_1_1.csv
3941,2,2,0,Reader_1_10.csv
3941,1,1,0,Reader_1_11.csv
3941,0,0,0,Reader_1_12.csv
3941,4,4,0,Reader_1_2.csv
3941,0,0,0,Reader_1_3.csv
3941,0,0,0,Reader_1_4.csv
3941,1,1,0,Reader_1_5.csv
3941,1,1,0,Reader_1_6.csv
3941,0,0,0,Reader_1_7.csv
3941,0,0,0,Reader_1_8.csv
3941,1,1,0,Reader_1_9.csv
3941,0,0,0,Reader_2_1.csv
3941,0,0,0,Reader_2_10.csv
3941,0,0,0,Reader_2_11.csv
3941,0,0,0,Reader_2_12.csv
3941,3,1,2,Reader_2_2.csv
3941,1,1,0,Reader_2_3.csv
3941,0,0,0,Reader_2_4.csv
3941,0,0,0,Reader_2_5.csv
3941,0,0,0,Reader_2_6.csv
3941,0,0,0,Reader_2_7.csv
3941,1,1,0,Reader_2_8.csv
3941,3,3,0,Reader_2_9.csv
3941,12,10,2,reader_3_1.csv
3941,12,11,1,Reader_3_2.csv
3941,4,2,2,Reader_3_3.csv
3941,4,2,2,Reader_3_4.csv
3941,0,0,0,Reader_3_5.csv
3941,0,0,0,Reader_3_6.csv
3941,1,1,0,Reader_3_7.csv
3942,4,3,1,Reader_1_1.csv
3942,2,2,0,Reader_1_10.csv
3942,1,1,0,Reader_1_11.csv
3942,0,0,0,Reader_1_12.csv
3942,4,4,0,Reader_1_2.csv
3942,0,0,0,Reader_1_3.csv
3942,0,0,0,Reader_1_4.csv
3942,1,1,0,Reader_1_5.csv
3942,1,1,0,Reader_1_6.csv
3942,0,0,0,Reader_1_7.csv
3942,1,1,0,Reader_1_8.csv
3942,1,1,0,Reader_1_9.csv
3942,0,0,0,Reader_2_1.csv
3942,0,0,0,Reader_2_10.csv
3942,0,0,0,Reader_2_11.csv
3942,0,0,0,Reader_2_12.csv
3942,1,0,1,Reader_2_2.csv
3942,1,1,0,Reader_2_3.csv
3942,0,0,0,Reader_2_4.csv
3942,0,0,0,Reader_2_5.csv
3942,0,0,0,Reader_2_6.csv
3942,0,0,0,Reader_2_7.csv
3942,1,1,0,Reader_2_8.csv
3942,2,2,0,Reader_2_9.csv
3942,12,9,3,reader_3_1.csv
